147,
139, .4845007, 3.3814908,-4.7318460
140, .0832055, 3.2183251,-4.9815240
141, .5394312, 3.0592668,-5.1102030
142, 1.0225444, 3.0526942,-4.9815240
143, .7012563, 3.3432709,-4.7318460
144, 1.1391868, 3.1298902,-4.8444760
145, 1.6118197, 3.0118530,-4.7318460
146, 1.1789196, 2.9957783,-4.9815240
147, 1.5532304, 2.6902741,-5.1102030
59,
1,47,46,48,1,1,1,
2,3,48,2,1,1,1,
3,49,2,46,1,1,1,
4,48,46,2,1,1,1,
5,2,50,5,1,0,0,
6,8,5,7,0,1,0,
7,51,7,50,0,0,1,
8,5,50,7,1,0,0,
9,52,3,53,0,0,1,
10,10,53,9,0,0,0,
11,5,9,3,1,0,0,
12,53,3,9,0,0,0,
13,7,54,12,0,1,1,
14,17,12,16,1,1,1,
15,55,16,54,1,1,1,
16,12,54,16,0,1,1,
17,9,8,14,0,1,1,
18,19,14,18,1,0,0,
19,12,18,8,1,0,1,
20,14,8,18,1,0,1,
21,56,10,57,1,1,0,
22,21,57,20,1,1,1,
23,14,20,10,0,1,1,
24,57,10,20,1,1,1,
25,16,58,23,1,1,1,
26,30,23,29,1,0,1,
27,59,29,58,1,1,0,
28,23,58,29,1,0,0,
29,18,17,25,0,0,1,
30,32,25,31,0,0,0,
31,23,31,17,1,0,1,
32,25,17,31,0,0,0,
33,20,19,27,1,0,0,
34,34,27,33,0,0,0,
35,25,33,19,0,0,0,
36,27,19,33,1,0,0,
37,60,21,61,0,0,1,
38,36,61,35,0,0,0,
39,27,35,21,1,0,0,
40,61,21,35,1,1,1,
41,29,62,38,1,0,0,
42,31,30,40,0,0,0,
43,33,32,42,0,0,0,
44,35,34,44,0,0,0,
45,71,76,70,1,1,0,
46,81,80,76,0,0,1,
47,74,70,80,1,0,1,
48,76,80,70,1,0,1,
49,80,87,79,1,0,0,
50,94,93,87,0,0,0,
51,85,79,93,1,0,1,
52,87,93,79,0,0,0,
53,82,89,81,0,0,1,
54,96,95,89,0,0,0,
55,87,81,95,0,0,0,
56,89,95,81,0,0,1,
57,93,102,92,0,0,0,
58,95,104,94,0,0,0,
59,97,106,96,0,0,0,
83,
60,3,2,5,1,0,1,
61,9,5,8,0,1,0,
62,8,7,12,0,1,0,
63,18,12,17,1,0,1,
64,10,9,14,0,1,1,
65,20,14,19,1,1,0,
66,17,16,23,1,0,1,
67,31,23,30,0,0,0,
68,19,18,25,0,0,0,
69,33,25,32,0,0,0,
70,21,20,27,1,1,1,
71,35,27,34,1,0,0,
72,30,29,38,0,0,0,
73,32,31,40,0,0,0,
74,34,33,42,0,0,0,
75,36,35,44,1,0,0,
76,65,67,64,1,0,1,
77,71,70,67,0,1,0,
78,70,74,69,0,1,0,
79,80,79,74,1,0,1,
80,72,76,71,1,1,0,
81,82,81,76,0,1,1,
82,79,85,78,1,0,1,
83,93,92,85,0,0,0,
84,81,87,80,0,0,0,
85,95,94,87,0,0,0,
86,83,89,82,1,1,1,
87,97,96,89,0,0,1,
88,92,100,91,0,0,0,
89,94,102,93,0,0,0,
90,96,104,95,0,0,0,
91,98,106,97,0,0,1,
92,108,109,62,0,0,0,
93,109,38,62,0,0,0,
94,109,110,38,0,0,0,
95,110,111,112,0,0,0,
96,112,113,114,0,0,0,
97,114,30,110,0,0,0,
98,38,110,30,0,0,0,
99,110,112,114,0,0,0,
100,114,40,30,0,0,0,
101,114,115,40,0,0,0,
102,115,116,40,0,0,0,
103,116,117,118,0,0,0,
104,118,119,120,0,0,0,
105,116,118,120,0,0,0,
106,40,116,32,0,0,0,
107,120,32,116,0,0,0,
108,32,120,42,0,0,0,
109,42,120,121,0,0,0,
110,42,121,34,0,0,0,
111,121,122,34,0,0,0,
112,122,123,124,0,0,0,
113,124,125,126,0,0,0,
114,122,124,126,0,0,0,
115,126,44,122,0,0,0,
116,122,44,34,0,0,0,
117,126,36,44,0,0,0,
118,126,127,36,0,0,0,
119,146,98,147,0,0,0,
120,146,106,98,0,0,0,
121,142,96,106,0,0,0,
122,146,142,106,0,0,0,
123,142,146,144,0,0,0,
124,144,146,145,0,0,0,
125,142,144,143,0,0,0,
126,141,96,142,0,0,0,
127,104,96,141,0,0,0,
128,104,141,140,0,0,0,
129,94,104,140,0,0,0,
130,140,136,94,0,0,0,
131,102,94,136,0,0,0,
132,136,140,138,0,0,0,
133,138,140,139,0,0,0,
134,136,138,137,0,0,0,
135,135,102,136,0,0,0,
136,134,102,135,0,0,0,
137,134,92,102,0,0,0,
138,130,134,132,0,0,0,
139,100,92,130,0,0,0,
140,134,130,92,0,0,0,
141,132,134,133,0,0,0,
142,130,132,131,0,0,0,
