137,
1, .0000000, .0000000, .0000000
2, .3735020, .0000000, 6.3585701
3, .2831020, .4903471, 6.3213107
4, .0000000, .0000000, .0000000
5, .7466081, .3156908, 6.2530646
6, .0000000, .0000000, .0000000
7, 1.2035149,-.0000001, 6.0946910
8, 1.1707397, .4977736, 6.0608198
9, .7795743, .8003374, 6.1346121
10, .7306133, 1.2654593, 5.9577934
11, .0000000, .0000000, .0000000
12, 1.5709718, .2605463, 5.8776860
13, .0000000, .0000000, .0000000
14, 1.1642317, 1.0222145, 5.9048085
15, .0000000, .0000000, .0000000
16, 1.8880617,-.0000002, 5.6699118
17, 1.9143810, .4943074, 5.5994303
18, 1.5360681, .7531100, 5.7991810
19, 1.5243478, 1.2195898, 5.6195717
20, 1.1035788, 1.4761243, 5.7040914
21, 1.0908630, 1.8894303, 5.4229921
22, .0000000, .0000000, .0000000
23, 2.2355908, .1909476, 5.3653417
24, .0000000, .0000000, .0000000
25, 1.8970731, .9117838, 5.4917752
26, .0000000, .0000000, .0000000
27, 1.4956664, 1.5959874, 5.4179090
28, .0000000, .0000000, .0000000
29, 2.4303447, .0000001, 5.1795721
30, 2.5009295, .4789095, 5.0544179
31, 2.1537723, .6839726, 5.3501053
32, 2.1793513, 1.1407854, 5.1484423
33, 1.7891948, 1.3792014, 5.3507679
34, 1.7939201, 1.7909498, 5.0671462
35, 1.3607424, 2.0141036, 5.1792153
36, 1.3692928, 2.3716836, 4.8298395
37, .0000000, .0000000, .0000000
38, 2.7494914, .1182507, 4.8132898
39, .0000000, .0000000, .0000000
40, 2.4855433, .7793530, 4.9883993
41, .0000000, .0000000, .0000000
42, 2.1478780, 1.4427445, 5.0082635
43, .0000000, .0000000, .0000000
44, 1.7543232, 2.0557224, 4.8736633
45, .0000000, .0000000, .0000000
46,-.1867510,-.3234622, 6.3585701
47,-.5662040, .0000000, 6.3213107
48,-.1867510, .3234622, 6.3585701
49, .2831020,-.4903471, 6.3213107
50, .7466081,-.3156908, 6.2530646
51, 1.1707397,-.4977736, 6.0608198
52,-.0999078, .8044269, 6.2530646
53, .3033254, 1.0752999, 6.1346121
54, 1.5709718,-.2605463, 5.8776860
55, 1.9143810,-.4943074, 5.5994303
56, .3031478, 1.5193615, 5.9048085
57, .7265718, 1.6937895, 5.7040914
58, 2.2355908,-.1909476, 5.3653417
